,emotion,image,user.id
1162,neutral,Augmented_ZM_batch_0_file_144.jpg,1122
1163,neutral,Augmented_ZM_batch_0_file_145.jpg,1122
1164,happiness,Augmented_ZM_batch_0_file_146.jpg,1122
1165,happiness,Augmented_ZM_batch_0_file_147.jpg,1122
1166,happiness,Augmented_ZM_batch_0_file_148.jpg,1122
1167,neutral,Augmented_ZM_batch_0_file_149.jpg,1122
1168,happiness,Augmented_ZM_batch_0_file_150.jpg,1122
1169,neutral,Augmented_ZM_batch_0_file_151.jpg,1122
1170,neutral,Augmented_ZM_batch_0_file_152.jpg,1122
1171,neutral,Augmented_ZM_batch_0_file_153.jpg,1122
1172,neutral,Augmented_ZM_batch_0_file_154.jpg,1122
1173,neutral,Augmented_ZM_batch_0_file_155.jpg,1122
1174,neutral,Augmented_ZM_batch_0_file_156.jpg,1122
1175,neutral,Augmented_ZM_batch_0_file_157.jpg,1122
1176,neutral,Augmented_ZM_batch_0_file_158.jpg,1122
1177,happiness,Augmented_ZM_batch_0_file_159.jpg,1122
1178,neutral,Augmented_ZM_batch_0_file_160.jpg,1122
1179,neutral,Augmented_ZM_batch_0_file_161.jpg,1122
1180,neutral,Augmented_ZM_batch_0_file_162.jpg,1122
1181,surprise,Augmented_ZM_batch_0_file_163.jpg,1122
1182,happiness,Augmented_ZM_batch_0_file_164.jpg,1122
1183,neutral,Augmented_ZM_batch_0_file_165.jpg,1122
1184,neutral,Augmented_ZM_batch_0_file_166.jpg,1122
1185,neutral,Augmented_ZM_batch_0_file_167.jpg,1122
1186,happiness,Augmented_ZM_batch_0_file_168.jpg,1122
1187,happiness,Augmented_ZM_batch_0_file_169.jpg,1122
1188,happiness,Augmented_ZM_batch_0_file_170.jpg,1122
1189,neutral,Augmented_ZM_batch_0_file_171.jpg,1122
1190,neutral,Augmented_ZM_batch_0_file_172.jpg,1122
1191,neutral,Augmented_ZM_batch_0_file_173.jpg,1122
1192,neutral,Augmented_ZM_batch_0_file_174.jpg,1122
1193,neutral,Augmented_ZM_batch_0_file_175.jpg,1122
1194,neutral,Augmented_ZM_batch_0_file_176.jpg,1122
1195,happiness,Augmented_ZM_batch_0_file_177.jpg,1122
1196,neutral,Augmented_ZM_batch_0_file_178.jpg,1122
1197,neutral,Augmented_ZM_batch_0_file_179.jpg,1122
1198,neutral,Augmented_ZM_batch_0_file_180.jpg,1122
1199,happiness,Augmented_ZM_batch_0_file_181.jpg,1122
1200,happiness,Augmented_ZM_batch_0_file_182.jpg,1122
1201,surprise,Augmented_ZM_batch_0_file_183.jpg,1122
1202,neutral,Augmented_ZM_batch_0_file_184.jpg,1122
1203,neutral,Augmented_ZM_batch_0_file_185.jpg,1122
1204,happiness,Augmented_ZM_batch_0_file_186.jpg,1122
1205,happiness,Augmented_ZM_batch_0_file_187.jpg,1122
1206,happiness,Augmented_ZM_batch_0_file_188.jpg,1122
1207,neutral,Augmented_ZM_batch_0_file_189.jpg,1122
1208,happiness,Augmented_ZM_batch_0_file_190.jpg,1122
1209,neutral,Augmented_ZM_batch_0_file_191.jpg,1122
1210,neutral,Augmented_ZM_batch_0_file_192.jpg,1122
1211,happiness,Augmented_ZM_batch_0_file_193.jpg,1122
1212,neutral,Augmented_ZM_batch_0_file_194.jpg,1122
1213,neutral,Augmented_ZM_batch_0_file_195.jpg,1122
1214,neutral,Augmented_ZM_batch_0_file_196.jpg,1122
1215,happiness,Augmented_ZM_batch_0_file_197.jpg,1122
1216,neutral,Augmented_ZM_batch_0_file_198.jpg,1122
1217,happiness,Augmented_ZM_batch_0_file_199.jpg,1122
1218,neutral,Augmented_ZM_batch_0_file_200.jpg,1122
1219,happiness,Augmented_ZM_batch_0_file_201.jpg,1122
1220,neutral,Augmented_ZM_batch_0_file_202.jpg,1122
1221,neutral,Augmented_ZM_batch_0_file_203.jpg,1122
1222,happiness,Augmented_ZM_batch_0_file_204.jpg,1122
1223,neutral,Augmented_ZM_batch_0_file_205.jpg,1122
1224,happiness,Augmented_ZM_batch_0_file_206.jpg,1122
1225,neutral,Augmented_ZM_batch_0_file_207.jpg,1122
1226,neutral,Augmented_ZM_batch_0_file_208.jpg,1122
1227,neutral,Augmented_ZM_batch_0_file_209.jpg,1122
1228,surprise,Augmented_ZM_batch_0_file_210.jpg,1122
1229,neutral,Augmented_ZM_batch_0_file_211.jpg,1122
1230,neutral,Augmented_ZM_batch_0_file_212.jpg,1122
1231,happiness,Augmented_ZM_batch_0_file_213.jpg,1122
1232,neutral,Augmented_ZM_batch_0_file_214.jpg,1122
1233,happiness,Augmented_ZM_batch_0_file_215.jpg,1122
1234,happiness,Augmented_ZM_batch_0_file_216.jpg,1122
1235,neutral,Augmented_ZM_batch_0_file_217.jpg,1122
1236,neutral,Augmented_ZM_batch_0_file_218.jpg,1122
1237,neutral,Augmented_ZM_batch_0_file_219.jpg,1122
1238,neutral,Augmented_ZM_batch_0_file_220.jpg,1122
1239,happiness,Augmented_ZM_batch_0_file_221.jpg,1122
1240,happiness,Augmented_ZM_batch_0_file_222.jpg,1122
1241,happiness,Augmented_ZM_batch_0_file_223.jpg,1122
1242,happiness,Augmented_ZM_batch_0_file_224.jpg,1122
1243,neutral,Augmented_ZM_batch_0_file_225.jpg,1122
1244,surprise,Augmented_ZM_batch_0_file_226.jpg,1122
1245,neutral,Augmented_ZM_batch_0_file_227.jpg,1122
1246,happiness,Augmented_ZM_batch_0_file_228.jpg,1122
1247,neutral,Augmented_ZM_batch_0_file_229.jpg,1122
1248,neutral,Augmented_ZM_batch_0_file_230.jpg,1122
1249,happiness,Augmented_ZM_batch_0_file_231.jpg,1122
1250,happiness,Augmented_ZM_batch_0_file_232.jpg,1122
1251,sadness,Augmented_ZM_batch_0_file_233.jpg,1122
1252,neutral,Augmented_ZM_batch_0_file_234.jpg,1122
1253,happiness,Augmented_ZM_batch_0_file_235.jpg,1122
1254,neutral,Augmented_ZM_batch_0_file_236.jpg,1122
1255,neutral,Augmented_ZM_batch_0_file_237.jpg,1122
1256,neutral,Augmented_ZM_batch_0_file_238.jpg,1122
1257,happiness,Augmented_ZM_batch_0_file_239.jpg,1122
1258,neutral,Augmented_ZM_batch_0_file_240.jpg,1122
1259,sadness,Augmented_ZM_batch_0_file_241.jpg,1122
1260,neutral,Augmented_ZM_batch_0_file_242.jpg,1122
1261,happiness,Augmented_ZM_batch_0_file_243.jpg,1122
1262,happiness,Augmented_ZM_batch_0_file_244.jpg,1122
1263,happiness,Augmented_ZM_batch_0_file_245.jpg,1122
1264,neutral,Augmented_ZM_batch_0_file_246.jpg,1122
1265,happiness,Augmented_ZM_batch_0_file_247.jpg,1122
1266,neutral,Augmented_ZM_batch_0_file_248.jpg,1122
1267,neutral,Augmented_ZM_batch_0_file_249.jpg,1122
1268,happiness,Augmented_ZM_batch_0_file_250.jpg,1122
1269,neutral,Augmented_ZM_batch_0_file_251.jpg,1122
1270,neutral,Augmented_ZM_batch_0_file_252.jpg,1122
1271,happiness,Augmented_ZM_batch_0_file_253.jpg,1122
1272,happiness,Augmented_ZM_batch_0_file_254.jpg,1122
1273,neutral,Augmented_ZM_batch_0_file_255.jpg,1122
1274,happiness,Augmented_ZM_batch_0_file_256.jpg,1122
1275,neutral,Augmented_ZM_batch_0_file_257.jpg,1122
1276,neutral,Augmented_ZM_batch_0_file_258.jpg,1122
1277,neutral,Augmented_ZM_batch_0_file_259.jpg,1122
1278,neutral,Augmented_ZM_batch_0_file_260.jpg,1122
1279,happiness,Augmented_ZM_batch_0_file_261.jpg,1122
1280,neutral,Augmented_ZM_batch_0_file_262.jpg,1122
1281,happiness,Augmented_ZM_batch_0_file_263.jpg,1122
1282,happiness,Augmented_ZM_batch_0_file_264.jpg,1122
1283,neutral,Augmented_ZM_batch_0_file_265.jpg,1122
1284,neutral,Augmented_ZM_batch_0_file_266.jpg,1122
1285,neutral,Augmented_ZM_batch_0_file_267.jpg,1122
1286,neutral,Augmented_ZM_batch_0_file_268.jpg,1122
1287,neutral,Augmented_ZM_batch_0_file_269.jpg,1122
1288,happiness,Augmented_ZM_batch_0_file_270.jpg,1122
1289,neutral,Augmented_ZM_batch_0_file_271.jpg,1122
1290,neutral,Augmented_ZM_batch_0_file_272.jpg,1122
1291,neutral,Augmented_ZM_batch_0_file_273.jpg,1122
1292,neutral,Augmented_ZM_batch_0_file_274.jpg,1122
1293,happiness,Augmented_ZM_batch_0_file_275.jpg,1122
1294,neutral,Augmented_ZM_batch_0_file_276.jpg,1122
1295,sadness,Augmented_ZM_batch_0_file_277.jpg,1122
1296,happiness,Augmented_ZM_batch_0_file_278.jpg,1122
1297,neutral,Augmented_ZM_batch_0_file_279.jpg,1122
1298,neutral,Augmented_ZM_batch_0_file_280.jpg,1122
1299,neutral,Augmented_ZM_batch_0_file_281.jpg,1122
1300,neutral,Augmented_ZM_batch_0_file_282.jpg,1122
1301,happiness,Augmented_ZM_batch_0_file_283.jpg,1122
1302,neutral,Augmented_ZM_batch_0_file_284.jpg,1122
1303,happiness,Augmented_ZM_batch_0_file_285.jpg,1122
1304,neutral,Augmented_ZM_batch_0_file_286.jpg,1122
1305,surprise,Augmented_ZM_batch_0_file_287.jpg,1122
1306,neutral,Augmented_ZM_batch_0_file_288.jpg,1122
1307,happiness,Augmented_ZM_batch_0_file_289.jpg,1122
1308,neutral,Augmented_ZM_batch_0_file_290.jpg,1122
1309,neutral,Augmented_ZM_batch_0_file_291.jpg,1122
1310,happiness,Augmented_ZM_batch_0_file_292.jpg,1122
1311,neutral,Augmented_ZM_batch_0_file_293.jpg,1122
1312,anger,Augmented_ZM_batch_0_file_294.jpg,1122
1313,neutral,Augmented_ZM_batch_0_file_295.jpg,1122
1314,neutral,Augmented_ZM_batch_0_file_296.jpg,1122
1315,happiness,Augmented_ZM_batch_0_file_297.jpg,1122
1316,happiness,Augmented_ZM_batch_0_file_298.jpg,1122
1317,happiness,Augmented_ZM_batch_0_file_299.jpg,1122
1318,neutral,Augmented_ZM_batch_0_file_300.jpg,1122
1319,neutral,Augmented_ZM_batch_0_file_301.jpg,1122
1320,happiness,Augmented_ZM_batch_0_file_302.jpg,1122
1321,happiness,Augmented_ZM_batch_0_file_303.jpg,1122
1322,neutral,Augmented_ZM_batch_0_file_304.jpg,1122
1323,neutral,Augmented_ZM_batch_0_file_305.jpg,1122
1324,neutral,Augmented_ZM_batch_0_file_306.jpg,1122
1325,happiness,Augmented_ZM_batch_0_file_307.jpg,1122
1326,neutral,Augmented_ZM_batch_0_file_308.jpg,1122
1327,happiness,Augmented_ZM_batch_0_file_309.jpg,1122
1328,neutral,Augmented_ZM_batch_0_file_310.jpg,1122
1329,neutral,Augmented_ZM_batch_0_file_311.jpg,1122
1330,neutral,Augmented_ZM_batch_0_file_312.jpg,1122
1331,happiness,Augmented_ZM_batch_0_file_313.jpg,1122
1332,neutral,Augmented_ZM_batch_0_file_314.jpg,1122
1333,neutral,Augmented_ZM_batch_0_file_315.jpg,1122
1334,neutral,Augmented_ZM_batch_0_file_316.jpg,1122
1335,neutral,Augmented_ZM_batch_0_file_317.jpg,1122
1336,happiness,Augmented_ZM_batch_0_file_318.jpg,1122
1337,neutral,Augmented_ZM_batch_0_file_319.jpg,1122
1338,neutral,Augmented_ZM_batch_0_file_320.jpg,1122
1339,neutral,Augmented_ZM_batch_0_file_321.jpg,1122
1340,neutral,Augmented_ZM_batch_0_file_322.jpg,1122
1341,neutral,Augmented_ZM_batch_0_file_323.jpg,1122
1342,neutral,Augmented_ZM_batch_0_file_324.jpg,1122
1343,neutral,Augmented_ZM_batch_0_file_325.jpg,1122
1344,neutral,Augmented_ZM_batch_0_file_326.jpg,1122
1345,neutral,Augmented_ZM_batch_0_file_327.jpg,1122
1346,neutral,Augmented_ZM_batch_0_file_328.jpg,1122
1347,neutral,Augmented_ZM_batch_0_file_329.jpg,1122
1348,neutral,Augmented_ZM_batch_0_file_330.jpg,1122
1349,happiness,Augmented_ZM_batch_0_file_331.jpg,1122
1350,neutral,Augmented_ZM_batch_0_file_332.jpg,1122
1351,happiness,Augmented_ZM_batch_0_file_333.jpg,1122
1352,neutral,Augmented_ZM_batch_0_file_334.jpg,1122
1353,neutral,Augmented_ZM_batch_0_file_335.jpg,1122
1354,happiness,Augmented_ZM_batch_0_file_336.jpg,1122
1355,neutral,Augmented_ZM_batch_0_file_337.jpg,1122
1356,neutral,Augmented_ZM_batch_0_file_338.jpg,1122
1357,neutral,Augmented_ZM_batch_0_file_339.jpg,1122
1358,neutral,Augmented_ZM_batch_0_file_340.jpg,1122
1359,surprise,Augmented_ZM_batch_0_file_341.jpg,1122
1360,neutral,Augmented_ZM_batch_0_file_342.jpg,1122
1361,neutral,Augmented_ZM_batch_0_file_343.jpg,1122
1362,neutral,Augmented_ZM_batch_0_file_344.jpg,1122
1363,happiness,Augmented_ZM_batch_0_file_345.jpg,1122
1364,neutral,Augmented_ZM_batch_0_file_346.jpg,1122
1365,happiness,Augmented_ZM_batch_0_file_347.jpg,1122
1366,neutral,Augmented_ZM_batch_0_file_348.jpg,1122
1367,neutral,Augmented_ZM_batch_0_file_349.jpg,1122
1368,neutral,Augmented_ZM_batch_0_file_350.jpg,1122
1369,happiness,Augmented_ZM_batch_0_file_351.jpg,1122
1370,neutral,Augmented_ZM_batch_0_file_352.jpg,1122
1371,happiness,Augmented_ZM_batch_0_file_353.jpg,1122
1372,neutral,Augmented_ZM_batch_0_file_354.jpg,1122
1373,happiness,Augmented_ZM_batch_0_file_355.jpg,1122
1374,happiness,Augmented_ZM_batch_0_file_356.jpg,1122
1375,neutral,Augmented_ZM_batch_0_file_357.jpg,1122
1376,neutral,Augmented_ZM_batch_0_file_358.jpg,1122
1377,neutral,Augmented_ZM_batch_0_file_359.jpg,1122
1378,happiness,Augmented_ZM_batch_0_file_360.jpg,1122
1379,neutral,Augmented_ZM_batch_0_file_361.jpg,1122
1380,anger,Augmented_ZM_batch_0_file_362.jpg,1122
1381,neutral,Augmented_ZM_batch_0_file_363.jpg,1122
1382,happiness,Augmented_ZM_batch_0_file_364.jpg,1122
1383,neutral,Augmented_ZM_batch_0_file_365.jpg,1122
1384,neutral,Augmented_ZM_batch_0_file_366.jpg,1122
1385,happiness,Augmented_ZM_batch_0_file_367.jpg,1122
1386,neutral,Augmented_ZM_batch_0_file_368.jpg,1122
1387,neutral,Augmented_ZM_batch_0_file_369.jpg,1122
1388,happiness,Augmented_ZM_batch_0_file_370.jpg,1122
1389,neutral,Augmented_ZM_batch_0_file_371.jpg,1122
1390,happiness,Augmented_ZM_batch_0_file_372.jpg,1122
1391,neutral,Augmented_ZM_batch_0_file_373.jpg,1122
1392,neutral,Augmented_ZM_batch_0_file_374.jpg,1122
1393,happiness,Augmented_ZM_batch_0_file_375.jpg,1122
1394,neutral,Augmented_ZM_batch_0_file_376.jpg,1122
1395,neutral,Augmented_ZM_batch_0_file_377.jpg,1122
1396,neutral,Augmented_ZM_batch_0_file_378.jpg,1122
1397,happiness,Augmented_ZM_batch_0_file_379.jpg,1122
1398,happiness,Augmented_ZM_batch_0_file_380.jpg,1122
1399,happiness,Augmented_ZM_batch_0_file_381.jpg,1122
1400,neutral,Augmented_ZM_batch_0_file_382.jpg,1122
1401,neutral,Augmented_ZM_batch_0_file_383.jpg,1122
1402,neutral,Augmented_ZM_batch_0_file_384.jpg,1122
1403,happiness,Augmented_ZM_batch_0_file_385.jpg,1122
1404,neutral,Augmented_ZM_batch_0_file_386.jpg,1122
1405,happiness,Augmented_ZM_batch_0_file_387.jpg,1122
1406,happiness,Augmented_ZM_batch_0_file_388.jpg,1122
1407,neutral,Augmented_ZM_batch_0_file_389.jpg,1122
1408,happiness,Augmented_ZM_batch_0_file_390.jpg,1122
1409,neutral,Augmented_ZM_batch_0_file_391.jpg,1122
1410,happiness,Augmented_ZM_batch_0_file_392.jpg,1122
1411,neutral,Augmented_ZM_batch_0_file_393.jpg,1122
1412,happiness,Augmented_ZM_batch_0_file_394.jpg,1122
1413,happiness,Augmented_ZM_batch_0_file_395.jpg,1122
1414,neutral,Augmented_ZM_batch_0_file_396.jpg,1122
1415,happiness,Augmented_ZM_batch_0_file_397.jpg,1122
1416,happiness,Augmented_ZM_batch_0_file_398.jpg,1122
1417,neutral,Augmented_ZM_batch_0_file_399.jpg,1122
1418,neutral,Augmented_ZM_batch_0_file_400.jpg,1122
1419,neutral,Augmented_ZM_batch_0_file_401.jpg,1122
1420,happiness,Augmented_ZM_batch_0_file_402.jpg,1122
1421,happiness,Augmented_ZM_batch_0_file_403.jpg,1122
1422,neutral,Augmented_ZM_batch_0_file_404.jpg,1122
1423,happiness,Augmented_ZM_batch_0_file_405.jpg,1122
1424,neutral,Augmented_ZM_batch_0_file_406.jpg,1122
1425,neutral,Augmented_ZM_batch_0_file_407.jpg,1122
1426,happiness,Augmented_ZM_batch_0_file_408.jpg,1122
1427,neutral,Augmented_ZM_batch_0_file_409.jpg,1122
1428,happiness,Augmented_ZM_batch_0_file_410.jpg,1122
1429,neutral,Augmented_ZM_batch_0_file_411.jpg,1122
1430,neutral,Augmented_ZM_batch_0_file_412.jpg,1122
1431,neutral,Augmented_ZM_batch_0_file_413.jpg,1122
1432,neutral,Augmented_ZM_batch_0_file_414.jpg,1122
1433,neutral,Augmented_ZM_batch_0_file_415.jpg,1122
1434,neutral,Augmented_ZM_batch_0_file_416.jpg,1122
1435,happiness,Augmented_ZM_batch_0_file_417.jpg,1122
1436,neutral,Augmented_ZM_batch_0_file_418.jpg,1122
1437,neutral,Augmented_ZM_batch_0_file_419.jpg,1122
1438,neutral,Augmented_ZM_batch_0_file_420.jpg,1122
1439,happiness,Augmented_ZM_batch_0_file_421.jpg,1122
1440,happiness,Augmented_ZM_batch_0_file_422.jpg,1122
1441,neutral,Augmented_ZM_batch_0_file_423.jpg,1122
1442,happiness,Augmented_ZM_batch_0_file_424.jpg,1122
1443,happiness,Augmented_ZM_batch_0_file_425.jpg,1122
1444,happiness,Augmented_ZM_batch_0_file_426.jpg,1122
1445,happiness,Augmented_ZM_batch_0_file_427.jpg,1122
1446,neutral,Augmented_ZM_batch_0_file_428.jpg,1122
1447,neutral,Augmented_ZM_batch_0_file_429.jpg,1122
1448,happiness,Augmented_ZM_batch_0_file_430.jpg,1122
1449,neutral,Augmented_ZM_batch_0_file_431.jpg,1122
1450,happiness,Augmented_ZM_batch_0_file_432.jpg,1122
1451,neutral,Augmented_ZM_batch_0_file_433.jpg,1122
1452,happiness,Augmented_ZM_batch_0_file_434.jpg,1122
1453,neutral,Augmented_ZM_batch_0_file_435.jpg,1122
1454,neutral,Augmented_ZM_batch_0_file_436.jpg,1122
1455,happiness,Augmented_ZM_batch_0_file_437.jpg,1122
1456,happiness,Augmented_ZM_batch_0_file_438.jpg,1122
1457,happiness,Augmented_ZM_batch_0_file_439.jpg,1122
1458,neutral,Augmented_ZM_batch_0_file_440.jpg,1122
1459,happiness,Augmented_ZM_batch_0_file_441.jpg,1122
1460,neutral,Augmented_ZM_batch_0_file_442.jpg,1122
1461,happiness,Augmented_ZM_batch_0_file_443.jpg,1122
1462,happiness,Augmented_ZM_batch_0_file_444.jpg,1122
1463,neutral,Augmented_ZM_batch_0_file_445.jpg,1122
1464,neutral,Augmented_ZM_batch_0_file_446.jpg,1122
1465,happiness,Augmented_ZM_batch_0_file_447.jpg,1122
1466,happiness,Augmented_ZM_batch_0_file_448.jpg,1122
1467,neutral,Augmented_ZM_batch_0_file_449.jpg,1122
1468,neutral,Augmented_ZM_batch_0_file_450.jpg,1122
1469,neutral,Augmented_ZM_batch_0_file_451.jpg,1122
1470,happiness,Augmented_ZM_batch_0_file_452.jpg,1122
1471,surprise,Augmented_ZM_batch_0_file_453.jpg,1122
1472,neutral,Augmented_ZM_batch_0_file_454.jpg,1122
1473,happiness,Augmented_ZM_batch_0_file_455.jpg,1122
1474,neutral,Augmented_ZM_batch_0_file_456.jpg,1122
1475,neutral,Augmented_ZM_batch_0_file_457.jpg,1122
1476,happiness,Augmented_ZM_batch_0_file_458.jpg,1122
1477,neutral,Augmented_ZM_batch_0_file_459.jpg,1122
1478,happiness,Augmented_ZM_batch_0_file_460.jpg,1122
1479,happiness,Augmented_ZM_batch_0_file_461.jpg,1122
1480,neutral,Augmented_ZM_batch_0_file_462.jpg,1122
1481,neutral,Augmented_ZM_batch_0_file_463.jpg,1122
1482,happiness,Augmented_ZM_batch_0_file_464.jpg,1122
1483,neutral,Augmented_ZM_batch_0_file_465.jpg,1122
1484,neutral,Augmented_ZM_batch_0_file_466.jpg,1122
1485,happiness,Augmented_ZM_batch_0_file_467.jpg,1122
1486,happiness,Augmented_ZM_batch_0_file_468.jpg,1122
1487,neutral,Augmented_ZM_batch_0_file_469.jpg,1122
1488,contempt,Augmented_ZM_batch_0_file_470.jpg,1122
1489,happiness,Augmented_ZM_batch_0_file_471.jpg,1122
1490,neutral,Augmented_ZM_batch_0_file_472.jpg,1122
1491,happiness,Augmented_ZM_batch_0_file_473.jpg,1122
1492,neutral,Augmented_ZM_batch_0_file_474.jpg,1122
1493,happiness,Augmented_ZM_batch_0_file_475.jpg,1122
1494,neutral,Augmented_ZM_batch_0_file_476.jpg,1122
1495,neutral,Augmented_ZM_batch_0_file_477.jpg,1122
1496,neutral,Augmented_ZM_batch_0_file_478.jpg,1122
1497,neutral,Augmented_ZM_batch_0_file_479.jpg,1122
1498,happiness,Augmented_ZM_batch_0_file_480.jpg,1122
1499,neutral,Augmented_ZM_batch_0_file_481.jpg,1122
1500,neutral,Augmented_ZM_batch_0_file_482.jpg,1122
1501,happiness,Augmented_ZM_batch_0_file_483.jpg,1122
1502,neutral,Augmented_ZM_batch_0_file_484.jpg,1122
1503,happiness,Augmented_ZM_batch_0_file_485.jpg,1122
1504,happiness,Augmented_ZM_batch_0_file_486.jpg,1122
1505,neutral,Augmented_ZM_batch_0_file_487.jpg,1122
1506,neutral,Augmented_ZM_batch_0_file_488.jpg,1122
1507,neutral,Augmented_ZM_batch_0_file_489.jpg,1122
1508,neutral,Augmented_ZM_batch_0_file_490.jpg,1122
1509,happiness,Augmented_ZM_batch_0_file_491.jpg,1122
1510,neutral,Augmented_ZM_batch_0_file_492.jpg,1122
1511,happiness,Augmented_ZM_batch_0_file_493.jpg,1122
1512,anger,Augmented_ZM_batch_0_file_494.jpg,1122
1513,neutral,Augmented_ZM_batch_0_file_495.jpg,1122
1514,happiness,Augmented_ZM_batch_0_file_496.jpg,1122
1515,happiness,Augmented_ZM_batch_0_file_497.jpg,1122
1516,neutral,Augmented_ZM_batch_0_file_498.jpg,1122
1517,happiness,Augmented_ZM_batch_0_file_499.jpg,1122
1518,neutral,Augmented_ZM_batch_0_file_500.jpg,1122
1519,happiness,Augmented_ZM_batch_0_file_501.jpg,1122
1520,neutral,Augmented_ZM_batch_0_file_502.jpg,1122
1521,surprise,Augmented_ZM_batch_0_file_503.jpg,1122
1522,neutral,Augmented_ZM_batch_0_file_504.jpg,1122
1523,neutral,Augmented_ZM_batch_0_file_505.jpg,1122
1524,happiness,Augmented_ZM_batch_0_file_506.jpg,1122
1525,happiness,Augmented_ZM_batch_0_file_507.jpg,1122
1526,surprise,Augmented_ZM_batch_0_file_508.jpg,1122
1527,neutral,Augmented_RS_batch_0_file_0.jpg,1122
1528,happiness,Augmented_RS_batch_0_file_1.jpg,1122
1529,neutral,Augmented_RS_batch_0_file_2.jpg,1122
1530,neutral,Augmented_RS_batch_0_file_3.jpg,1122
1531,neutral,Augmented_RS_batch_0_file_4.jpg,1122
1532,neutral,Augmented_RS_batch_0_file_5.jpg,1122
1533,happiness,Augmented_RS_batch_0_file_6.jpg,1122
1534,happiness,Augmented_RS_batch_0_file_7.jpg,1122
1535,happiness,Augmented_RS_batch_0_file_8.jpg,1122
1536,neutral,Augmented_RS_batch_0_file_9.jpg,1122
1537,neutral,Augmented_RS_batch_0_file_10.jpg,1122
1538,neutral,Augmented_RS_batch_0_file_11.jpg,1122
1539,neutral,Augmented_RS_batch_0_file_12.jpg,1122
1540,neutral,Augmented_RS_batch_0_file_13.jpg,1122
1541,happiness,Augmented_RS_batch_0_file_14.jpg,1122
1542,happiness,Augmented_RS_batch_0_file_15.jpg,1122
1543,neutral,Augmented_RS_batch_0_file_16.jpg,1122
1544,neutral,Augmented_RS_batch_0_file_17.jpg,1122
1545,neutral,Augmented_RS_batch_0_file_18.jpg,1122
1546,happiness,Augmented_RS_batch_0_file_19.jpg,1122
1547,neutral,Augmented_RS_batch_0_file_20.jpg,1122
1548,neutral,Augmented_RS_batch_0_file_21.jpg,1122
1549,neutral,Augmented_RS_batch_0_file_22.jpg,1122
1550,neutral,Augmented_RS_batch_0_file_23.jpg,1122
1551,neutral,Augmented_RS_batch_0_file_24.jpg,1122
1552,neutral,Augmented_RS_batch_0_file_25.jpg,1122
1553,neutral,Augmented_RS_batch_0_file_26.jpg,1122
1554,happiness,Augmented_RS_batch_0_file_27.jpg,1122
1555,neutral,Augmented_RS_batch_0_file_28.jpg,1122
1556,neutral,Augmented_RS_batch_0_file_29.jpg,1122
1557,neutral,Augmented_RS_batch_0_file_30.jpg,1122
1558,neutral,Augmented_RS_batch_0_file_31.jpg,1122
1559,neutral,Augmented_RS_batch_0_file_32.jpg,1122
1560,neutral,Augmented_RS_batch_0_file_33.jpg,1122
1561,happiness,Augmented_RS_batch_0_file_34.jpg,1122
1562,neutral,Augmented_RS_batch_0_file_35.jpg,1122
1563,neutral,Augmented_RS_batch_0_file_36.jpg,1122
1564,neutral,Augmented_RS_batch_0_file_37.jpg,1122
1565,happiness,Augmented_RS_batch_0_file_38.jpg,1122
1566,happiness,Augmented_RS_batch_0_file_39.jpg,1122
1567,neutral,Augmented_RS_batch_0_file_40.jpg,1122
1568,neutral,Augmented_RS_batch_0_file_41.jpg,1122
1569,neutral,Augmented_RS_batch_0_file_42.jpg,1122
1570,happiness,Augmented_RS_batch_0_file_43.jpg,1122
1571,happiness,Augmented_RS_batch_0_file_44.jpg,1122
1572,neutral,Augmented_RS_batch_0_file_45.jpg,1122
1573,neutral,Augmented_RS_batch_0_file_46.jpg,1122
1574,neutral,Augmented_RS_batch_0_file_47.jpg,1122
1575,neutral,Augmented_RS_batch_0_file_48.jpg,1122
1576,neutral,Augmented_RS_batch_0_file_49.jpg,1122
1577,neutral,Augmented_RS_batch_0_file_50.jpg,1122
1578,neutral,Augmented_RS_batch_0_file_51.jpg,1122
1579,happiness,Augmented_RS_batch_0_file_52.jpg,1122
1580,neutral,Augmented_RS_batch_0_file_53.jpg,1122
1581,surprise,Augmented_RS_batch_0_file_54.jpg,1122
1582,neutral,Augmented_RS_batch_0_file_55.jpg,1122
1583,surprise,Augmented_RS_batch_0_file_56.jpg,1122
1584,neutral,Augmented_RS_batch_0_file_57.jpg,1122
1585,happiness,Augmented_RS_batch_0_file_58.jpg,1122
1586,neutral,Augmented_RS_batch_0_file_59.jpg,1122
1587,happiness,Augmented_RS_batch_0_file_60.jpg,1122
1588,sadness,Augmented_RS_batch_0_file_61.jpg,1122
1589,neutral,Augmented_RS_batch_0_file_62.jpg,1122
1590,neutral,Augmented_RS_batch_0_file_63.jpg,1122
1591,neutral,Augmented_RS_batch_0_file_64.jpg,1122
1592,neutral,Augmented_RS_batch_0_file_65.jpg,1122
1593,neutral,Augmented_RS_batch_0_file_66.jpg,1122
1594,neutral,Augmented_RS_batch_0_file_67.jpg,1122
1595,neutral,Augmented_RS_batch_0_file_68.jpg,1122
1596,neutral,Augmented_RS_batch_0_file_69.jpg,1122
1597,happiness,Augmented_RS_batch_0_file_70.jpg,1122
1598,happiness,Augmented_RS_batch_0_file_71.jpg,1122
1599,happiness,Augmented_RS_batch_0_file_72.jpg,1122
1600,happiness,Augmented_RS_batch_0_file_73.jpg,1122
